"elaborado","nombre","provincia","id","version","origen.productor","origen.web","origen.enlace","origen.language","origen.copyright","origen.notaLegal","estadoCielo.value","estadoCielo.periodo","estadoCielo.descripcion","precipitacion.value","precipitacion.periodo","nieve.value","nieve.periodo","temperatura.value","temperatura.periodo","sensTermica.value","sensTermica.periodo","humedadRelativa.value","humedadRelativa.periodo","fecha","orto","ocaso","viento.direccion","viento.velocidad","viento.periodo","viento.value"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","12","Despejado","0","12","0","12","12","12","12","12","59","12","2023-02-27T00:00:00","07:54","19:13","O","19","12","42"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","13","Despejado","0","13","0","13","14","13","14","13","55","13","2023-02-27T00:00:00","07:54","19:13","O","22","13","47"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","14","Despejado","0","14","0","14","14","14","14","14","53","14","2023-02-27T00:00:00","07:54","19:13","O","24","14","51"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","15","Despejado","0","15","0","15","14","15","14","15","51","15","2023-02-27T00:00:00","07:54","19:13","O","26","15","52"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","16","Despejado","0","16","0","16","15","16","15","16","46","16","2023-02-27T00:00:00","07:54","19:13","O","27","16","49"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","17","Despejado","0","17","0","17","14","17","14","17","46","17","2023-02-27T00:00:00","07:54","19:13","NO","25","17","42"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","18","Despejado","0","18","0","18","13","18","13","18","56","18","2023-02-27T00:00:00","07:54","19:13","O","22","18","31"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","19","Despejado","0","19","0","19","12","19","12","19","59","19","2023-02-27T00:00:00","07:54","19:13","O","16","19","23"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","20","Despejado","0","20","0","20","11","20","11","20","61","20","2023-02-27T00:00:00","07:54","19:13","O","12","20","21"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","21","Despejado","0","21","0","21","10","21","10","21","67","21","2023-02-27T00:00:00","07:54","19:13","NO","11","21","18"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","22","Despejado","0","22","0","22","9","22","7","22","74","22","2023-02-27T00:00:00","07:54","19:13","NO","10","22","20"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","23","Despejado","0","23","0","23","9","23","7","23","77","23","2023-02-27T00:00:00","07:54","19:13","NO","11","23","25"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","00","Despejado","0","00","0","00","8","00","6","00","69","00","2023-02-28T00:00:00","07:53","19:14","NO","13","00","24"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","01","Despejado","0","01","0","01","7","01","5","01","56","01","2023-02-28T00:00:00","07:53","19:14","N","13","01","29"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","02","Despejado","0","02","0","02","6","02","3","02","49","02","2023-02-28T00:00:00","07:53","19:14","N","16","02","28"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","03","Despejado","0","03","0","03","5","03","2","03","44","03","2023-02-28T00:00:00","07:53","19:14","NO","15","03","31"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","04","Despejado","0","04","0","04","5","04","2","04","44","04","2023-02-28T00:00:00","07:53","19:14","N","16","04","34"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12n","05","Poco nuboso","0","05","0","05","4","05","0","05","43","05","2023-02-28T00:00:00","07:53","19:14","N","16","05","26"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12n","06","Poco nuboso","0","06","0","06","3","06","0","06","44","06","2023-02-28T00:00:00","07:53","19:14","N","13","06","28"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12n","07","Poco nuboso","0","07","0","07","3","07","-1","07","46","07","2023-02-28T00:00:00","07:53","19:14","N","14","07","32"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12","08","Poco nuboso","0","08","0","08","2","08","-2","08","47","08","2023-02-28T00:00:00","07:53","19:14","N","17","08","34"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","09","Despejado","0","09","0","09","5","09","1","09","41","09","2023-02-28T00:00:00","07:53","19:14","N","17","09","32"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","10","Despejado","0","10","0","10","8","10","5","10","35","10","2023-02-28T00:00:00","07:53","19:14","N","16","10","36"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","11","Despejado","0","11","0","11","10","11","10","11","34","11","2023-02-28T00:00:00","07:53","19:14","N","17","11","36"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12","12","Poco nuboso","0","12","0","12","11","12","11","12","31","12","2023-02-28T00:00:00","07:53","19:14","N","16","12","28"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12","13","Poco nuboso","0","13","0","13","13","13","13","13","29","13","2023-02-28T00:00:00","07:53","19:14","N","12","13","23"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","14","Despejado","0","14","0","14","13","14","13","14","27","14","2023-02-28T00:00:00","07:53","19:14","N","7","14","23"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","15","Despejado","0","15","0","15","14","15","14","15","42","15","2023-02-28T00:00:00","07:53","19:14","SE","10","15","24"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","16","Despejado","0","16","0","16","14","16","14","16","39","16","2023-02-28T00:00:00","07:53","19:14","SE","10","16","18"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","17","Despejado","0","17","0","17","14","17","14","17","39","17","2023-02-28T00:00:00","07:53","19:14","SE","8","17","16"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","18","Despejado","0","18","0","18","13","18","13","18","42","18","2023-02-28T00:00:00","07:53","19:14","E","8","18","9"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","19","Despejado","0","19","0","19","12","19","12","19","49","19","2023-02-28T00:00:00","07:53","19:14","E","4","19","11"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","20","Despejado","0","20","0","20","10","20","10","20","46","20","2023-02-28T00:00:00","07:53","19:14","N","8","20","23"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","21","Despejado","0","21","0","21","9","21","7","21","37","21","2023-02-28T00:00:00","07:53","19:14","N","13","21","30"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","22","Despejado","0","22","0","22","8","22","5","22","33","22","2023-02-28T00:00:00","07:53","19:14","N","16","22","30"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","23","Despejado","0","23","0","23","7","23","4","23","33","23","2023-02-28T00:00:00","07:53","19:14","N","16","23","31"
"2023-02-27T08:07:12","Casares","Málaga","29041","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/casares-id29041","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","00","Despejado","0","00","0","00","6","00","3","00","35","00","2023-03-01T00:00:00","07:51","19:15","N","18","00","35"
