"elaborado","nombre","provincia","id","version","origen.productor","origen.web","origen.enlace","origen.language","origen.copyright","origen.notaLegal","estadoCielo.value","estadoCielo.periodo","estadoCielo.descripcion","precipitacion.value","precipitacion.periodo","nieve.value","nieve.periodo","temperatura.value","temperatura.periodo","sensTermica.value","sensTermica.periodo","humedadRelativa.value","humedadRelativa.periodo","fecha","orto","ocaso","viento.direccion","viento.velocidad","viento.periodo","viento.value"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","19","Despejado","0","19","0","19","14","19","14","19","29","19","2023-02-27T00:00:00","07:51","19:09","NO","20","19","12"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","20","Despejado","0","20","0","20","13","20","13","20","33","20","2023-02-27T00:00:00","07:51","19:09","NO","8","20","5"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","21","Despejado","0","21","0","21","12","21","12","21","37","21","2023-02-27T00:00:00","07:51","19:09","NO","4","21","7"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12n","22","Poco nuboso","0","22","0","22","11","22","11","22","44","22","2023-02-27T00:00:00","07:51","19:09","N","6","22","17"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","23","Despejado","0","23","0","23","10","23","10","23","45","23","2023-02-27T00:00:00","07:51","19:09","N","12","23","15"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","00","Despejado","0","00","0","00","10","00","10","00","42","00","2023-02-28T00:00:00","07:49","19:10","O","11","00","28"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","01","Despejado","0","01","0","01","9","01","6","01","44","01","2023-02-28T00:00:00","07:49","19:10","O","19","01","24"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","02","Despejado","0","02","0","02","9","02","6","02","46","02","2023-02-28T00:00:00","07:49","19:10","O","17","02","18"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","03","Despejado","0","03","0","03","9","03","7","03","37","03","2023-02-28T00:00:00","07:49","19:10","NO","12","03","20"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","04","Despejado","0","04","0","04","8","04","6","04","36","04","2023-02-28T00:00:00","07:49","19:10","O","13","04","25"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","05","Despejado","0","05","0","05","8","05","5","05","37","05","2023-02-28T00:00:00","07:49","19:10","O","18","05","27"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","06","Despejado","0","06","0","06","7","06","4","06","37","06","2023-02-28T00:00:00","07:49","19:10","O","18","06","26"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","07","Despejado","0","07","0","07","6","07","2","07","39","07","2023-02-28T00:00:00","07:49","19:10","O","19","07","35"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","08","Despejado","0","08","0","08","7","08","3","08","36","08","2023-02-28T00:00:00","07:49","19:10","O","25","08","41"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","09","Despejado","0","09","0","09","8","09","4","09","33","09","2023-02-28T00:00:00","07:49","19:10","O","28","09","44"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","10","Despejado","0","10","0","10","10","10","10","10","31","10","2023-02-28T00:00:00","07:49","19:10","O","29","10","41"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","11","Despejado","0","11","0","11","11","11","11","11","25","11","2023-02-28T00:00:00","07:49","19:10","O","26","11","35"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","12","Despejado","0","12","0","12","13","12","13","12","22","12","2023-02-28T00:00:00","07:49","19:10","NO","21","12","27"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","13","Despejado","0","13","0","13","15","13","15","13","20","13","2023-02-28T00:00:00","07:49","19:10","NO","12","13","13"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","14","Despejado","0","14","0","14","16","14","16","14","19","14","2023-02-28T00:00:00","07:49","19:10","E","5","14","26"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","15","Despejado","0","15","0","15","16","15","16","15","34","15","2023-02-28T00:00:00","07:49","19:10","SE","17","15","26"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","16","Despejado","0","16","0","16","17","16","17","16","33","16","2023-02-28T00:00:00","07:49","19:10","SE","18","16","19"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","17","Despejado","0","17","0","17","16","17","16","17","34","17","2023-02-28T00:00:00","07:49","19:10","SE","9","17","12"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","18","Despejado","0","18","0","18","15","18","15","18","30","18","2023-02-28T00:00:00","07:49","19:10","NE","7","18","8"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","19","Despejado","0","19","0","19","14","19","14","19","32","19","2023-02-28T00:00:00","07:49","19:10","N","5","19","24"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","20","Despejado","0","20","0","20","13","20","13","20","25","20","2023-02-28T00:00:00","07:49","19:10","NO","17","20","27"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","21","Despejado","0","21","0","21","13","21","13","21","27","21","2023-02-28T00:00:00","07:49","19:10","O","19","21","31"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","22","Despejado","0","22","0","22","12","22","12","22","29","22","2023-02-28T00:00:00","07:49","19:10","O","22","22","33"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","23","Despejado","0","23","0","23","11","23","11","23","31","23","2023-02-28T00:00:00","07:49","19:10","O","22","23","31"
"2023-02-27T08:07:12","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","00","Despejado","0","00","0","00","11","00","11","00","32","00","2023-03-01T00:00:00","07:48","19:11","O","22","00","33"
