"elaborado","nombre","provincia","id","version","origen.productor","origen.web","origen.enlace","origen.language","origen.copyright","origen.notaLegal","estadoCielo.value","estadoCielo.periodo","estadoCielo.descripcion","precipitacion.value","precipitacion.periodo","nieve.value","nieve.periodo","temperatura.value","temperatura.periodo","sensTermica.value","sensTermica.periodo","humedadRelativa.value","humedadRelativa.periodo","fecha","orto","ocaso","viento.direccion","viento.velocidad","viento.periodo","viento.value"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11","12","Despejado","0","12","0","12","27","12","27","12","39","12","2020-09-10T00:00:00","07:55","20:32","SE","8","12","11"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11","13","Despejado","0","13","0","13","27","13","27","13","39","13","2020-09-10T00:00:00","07:55","20:32","E","8","13","11"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11","14","Despejado","0","14","0","14","26","14","26","14","39","14","2020-09-10T00:00:00","07:55","20:32","E","8","14","11"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11","15","Despejado","0","15","0","15","26","15","26","15","41","15","2020-09-10T00:00:00","07:55","20:32","E","8","15","11"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","12","16","Poco nuboso","0","16","0","16","25","16","25","16","44","16","2020-09-10T00:00:00","07:55","20:32","E","8","16","11"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","12","17","Poco nuboso","0","17","0","17","25","17","25","17","47","17","2020-09-10T00:00:00","07:55","20:32","E","6","17","11"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11","18","Despejado","0","18","0","18","24","18","24","18","49","18","2020-09-10T00:00:00","07:55","20:32","SE","7","18","9"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11","19","Despejado","0","19","0","19","24","19","24","19","51","19","2020-09-10T00:00:00","07:55","20:32","E","6","19","9"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11","20","Despejado","0","20","0","20","24","20","24","20","53","20","2020-09-10T00:00:00","07:55","20:32","E","4","20","8"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11n","21","Despejado","0","21","0","21","23","21","23","21","56","21","2020-09-10T00:00:00","07:55","20:32","NE","2","21","5"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11n","22","Despejado","0","22","0","22","23","22","23","22","56","22","2020-09-10T00:00:00","07:55","20:32","SE","1","22","4"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11n","23","Despejado","0","23","0","23","23","23","23","23","59","23","2020-09-10T00:00:00","07:55","20:32","SO","2","23","5"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11n","00","Despejado","0","00","0","00","22","00","22","00","59","00","2020-09-11T00:00:00","07:56","20:30","NE","2","00","3"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11n","01","Despejado","0","01","0","01","22","01","22","01","57","01","2020-09-11T00:00:00","07:56","20:30","S","2","01","3"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","12n","02","Poco nuboso","0","02","0","02","22","02","22","02","57","02","2020-09-11T00:00:00","07:56","20:30","E","4","02","5"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11n","03","Despejado","0","03","0","03","22","03","22","03","54","03","2020-09-11T00:00:00","07:56","20:30","NE","3","03","6"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11n","04","Despejado","0","04","0","04","21","04","21","04","53","04","2020-09-11T00:00:00","07:56","20:30","NO","3","04","4"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11n","05","Despejado","0","05","0","05","21","05","21","05","55","05","2020-09-11T00:00:00","07:56","20:30","NO","4","05","6"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11n","06","Despejado","0","06","0","06","22","06","22","06","57","06","2020-09-11T00:00:00","07:56","20:30","O","5","06","7"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11n","07","Despejado","0","07","0","07","22","07","22","07","56","07","2020-09-11T00:00:00","07:56","20:30","O","6","07","8"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11","08","Despejado","0","08","0","08","23","08","23","08","52","08","2020-09-11T00:00:00","07:56","20:30","O","7","08","9"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","12","09","Poco nuboso","0","09","0","09","24","09","24","09","49","09","2020-09-11T00:00:00","07:56","20:30","O","7","09","10"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","12","10","Poco nuboso","0","10","0","10","25","10","25","10","45","10","2020-09-11T00:00:00","07:56","20:30","SO","2","10","10"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","12","11","Poco nuboso","0","11","0","11","26","11","26","11","46","11","2020-09-11T00:00:00","07:56","20:30","SE","4","11","7"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","17","12","Nubes altas","0","12","0","12","26","12","26","12","44","12","2020-09-11T00:00:00","07:56","20:30","SE","5","12","8"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","17","13","Nubes altas","0","13","0","13","26","13","26","13","45","13","2020-09-11T00:00:00","07:56","20:30","E","6","13","8"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","17","14","Nubes altas","0","14","0","14","26","14","26","14","47","14","2020-09-11T00:00:00","07:56","20:30","SE","5","14","8"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","17","15","Nubes altas","0","15","0","15","26","15","26","15","49","15","2020-09-11T00:00:00","07:56","20:30","SE","5","15","8"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","17","16","Nubes altas","0","16","0","16","26","16","26","16","49","16","2020-09-11T00:00:00","07:56","20:30","SE","5","16","8"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","17","17","Nubes altas","0","17","0","17","26","17","26","17","51","17","2020-09-11T00:00:00","07:56","20:30","SE","3","17","8"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","17","18","Nubes altas","0","18","0","18","26","18","26","18","54","18","2020-09-11T00:00:00","07:56","20:30","SE","3","18","5"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","12","19","Poco nuboso","0","19","0","19","25","19","25","19","54","19","2020-09-11T00:00:00","07:56","20:30","SE","3","19","4"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","12","20","Poco nuboso","0","20","0","20","25","20","25","20","55","20","2020-09-11T00:00:00","07:56","20:30","SO","2","20","3"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","12n","21","Poco nuboso","0","21","0","21","25","21","25","21","55","21","2020-09-11T00:00:00","07:56","20:30","O","1","21","3"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","12n","22","Poco nuboso","0","22","0","22","24","22","24","22","55","22","2020-09-11T00:00:00","07:56","20:30","SO","1","22","2"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11n","23","Despejado","0","23","0","23","25","23","25","23","54","23","2020-09-11T00:00:00","07:56","20:30","SO","1","23","3"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","11n","00","Despejado","0","00","0","00","24","00","24","00","53","00","2020-09-12T00:00:00","07:57","20:29","O","2","00","3"
"2020-09-10T15:11:50","Málaga","Málaga","29067","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","http://www.aemet.es","http://www.aemet.es/es/eltiempo/prediccion/municipios/horas/malaga-id29067","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","http://www.aemet.es/es/nota_legal","12n","01","Poco nuboso","0","01","0","01","23","01","23","01","51","01","2020-09-12T00:00:00","07:57","20:29","N","2","01","2"
