"elaborado","nombre","provincia","id","version","origen.productor","origen.web","origen.enlace","origen.language","origen.copyright","origen.notaLegal","estadoCielo.value","estadoCielo.periodo","estadoCielo.descripcion","precipitacion.value","precipitacion.periodo","nieve.value","nieve.periodo","temperatura.value","temperatura.periodo","sensTermica.value","sensTermica.periodo","humedadRelativa.value","humedadRelativa.periodo","fecha","orto","ocaso","viento.direccion","viento.velocidad","viento.periodo","viento.value"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","15","Despejado","0","15","0","15","12","15","12","15","57","15","2023-02-27T00:00:00","07:54","19:13","O","21","15","43"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","16","Despejado","0","16","0","16","12","16","12","16","52","16","2023-02-27T00:00:00","07:54","19:13","NO","21","16","40"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12","17","Poco nuboso","0","17","0","17","11","17","11","17","57","17","2023-02-27T00:00:00","07:54","19:13","NO","19","17","34"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","18","Despejado","0","18","0","18","11","18","11","18","64","18","2023-02-27T00:00:00","07:54","19:13","O","16","18","23"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","19","Despejado","0","19","0","19","10","19","10","19","66","19","2023-02-27T00:00:00","07:54","19:13","O","11","19","15"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","20","Despejado","0","20","0","20","9","20","8","20","70","20","2023-02-27T00:00:00","07:54","19:13","O","8","20","12"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","21","Despejado","0","21","0","21","8","21","8","21","80","21","2023-02-27T00:00:00","07:54","19:13","NO","7","21","15"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","22","Despejado","0","22","0","22","7","22","5","22","89","22","2023-02-27T00:00:00","07:54","19:13","NO","9","22","17"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","23","Despejado","0","23","0","23","7","23","5","23","85","23","2023-02-27T00:00:00","07:54","19:13","N","9","23","24"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","00","Despejado","0","00","0","00","6","00","3","00","78","00","2023-02-28T00:00:00","07:53","19:14","N","13","00","24"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","01","Despejado","0","01","0","01","5","01","2","01","66","01","2023-02-28T00:00:00","07:53","19:14","N","13","01","24"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","02","Despejado","0","02","0","02","5","02","2","02","59","02","2023-02-28T00:00:00","07:53","19:14","N","13","02","24"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","03","Despejado","0","03","0","03","4","03","1","03","53","03","2023-02-28T00:00:00","07:53","19:14","N","12","03","28"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","04","Despejado","0","04","0","04","3","04","-1","04","49","04","2023-02-28T00:00:00","07:53","19:14","N","14","04","26"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12n","05","Poco nuboso","0","05","0","05","3","05","0","05","49","05","2023-02-28T00:00:00","07:53","19:14","N","13","05","28"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","06","Despejado","0","06","0","06","2","06","-2","06","49","06","2023-02-28T00:00:00","07:53","19:14","N","14","06","28"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12n","07","Poco nuboso","0","07","0","07","1","07","-3","07","51","07","2023-02-28T00:00:00","07:53","19:14","N","15","07","30"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12","08","Poco nuboso","0","08","0","08","1","08","-3","08","53","08","2023-02-28T00:00:00","07:53","19:14","N","15","08","34"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","09","Despejado","0","09","0","09","3","09","-1","09","46","09","2023-02-28T00:00:00","07:53","19:14","N","17","09","28"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","10","Despejado","0","10","0","10","6","10","3","10","41","10","2023-02-28T00:00:00","07:53","19:14","N","12","10","24"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12","11","Poco nuboso","0","11","0","11","7","11","5","11","39","11","2023-02-28T00:00:00","07:53","19:14","N","10","11","25"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12","12","Poco nuboso","0","12","0","12","9","12","7","12","35","12","2023-02-28T00:00:00","07:53","19:14","N","10","12","22"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","12","13","Poco nuboso","0","13","0","13","10","13","10","13","30","13","2023-02-28T00:00:00","07:53","19:14","N","8","13","17"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","14","Despejado","0","14","0","14","11","14","11","14","30","14","2023-02-28T00:00:00","07:53","19:14","N","5","14","15"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","15","Despejado","0","15","0","15","12","15","12","15","29","15","2023-02-28T00:00:00","07:53","19:14","N","3","15","15"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","16","Despejado","0","16","0","16","12","16","12","16","31","16","2023-02-28T00:00:00","07:53","19:14","SO","4","16","11"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","17","Despejado","0","17","0","17","11","17","11","17","33","17","2023-02-28T00:00:00","07:53","19:14","NE","2","17","22"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","18","Despejado","0","18","0","18","10","18","10","18","52","18","2023-02-28T00:00:00","07:53","19:14","E","10","18","13"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11","19","Despejado","0","19","0","19","9","19","9","19","55","19","2023-02-28T00:00:00","07:53","19:14","E","5","19","13"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","20","Despejado","0","20","0","20","8","20","7","20","54","20","2023-02-28T00:00:00","07:53","19:14","N","8","20","18"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","21","Despejado","0","21","0","21","7","21","5","21","41","21","2023-02-28T00:00:00","07:53","19:14","N","10","21","28"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","22","Despejado","0","22","0","22","6","22","3","22","37","22","2023-02-28T00:00:00","07:53","19:14","N","15","22","27"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","23","Despejado","0","23","0","23","5","23","2","23","38","23","2023-02-28T00:00:00","07:53","19:14","N","14","23","34"
"2023-02-27T08:07:12","Gaucín","Málaga","29056","1.0","Agencia Estatal de Meteorología - AEMET. Gobierno de España","https://www.aemet.es","https://www.aemet.es/es/eltiempo/prediccion/municipios/horas/gaucin-id29056","es","© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma.","https://www.aemet.es/es/nota_legal","11n","00","Despejado","0","00","0","00","5","00","1","00","46","00","2023-03-01T00:00:00","07:51","19:15","N","18","00","33"
